survey_yr,birth_cohort,counts,age_wmean,polviews_wmean,happy_wmean,conrinc_wmean,dwelown_wmean,been_married_wmean,conrinc_median,is2018,been_married_wmean_binned,dwelown_wmean_binned,age_wmean_binned,relative_youth
2014,1935.0,112,77.17895155821566,4.516547748916473,1.8453577851814726,1616.1743926349618,0.5898664386590796,0.9709069198337118,13856.25,0,0.9,0.5,75.0,12.0
2014,1940.0,125,71.83932298870812,4.444810502225688,1.652245806402938,8848.3406406176,0.45571888439001085,0.9321731257701884,16627.5,0,0.9,0.4,70.0,11.0
2014,1945.0,154,66.75502030657033,4.342118336346457,1.8040633626451295,22194.572586809438,0.5300501390475117,0.9465473709009152,33255.0,0,0.9,0.5,65.0,10.0
2014,1950.0,205,61.87337174390434,4.17956886411122,1.7522618139164452,30210.67461642362,0.5085624027378362,0.9289182281374649,33255.0,0,0.9,0.5,60.0,9.0
2014,1955.0,256,56.939005240504095,4.255337476158249,1.8857334699413353,31546.24903784233,0.5381508163041472,0.873722309459926,33255.0,0,0.8,0.5,55.0,8.0
2014,1960.0,241,52.1357102047337,4.240451762616128,1.795377312765191,26971.967129076405,0.4727612920345835,0.910465220181474,33255.0,0,0.9,0.4,50.0,7.0
2014,1965.0,183,46.89981769788895,4.266981441645094,1.828275057425165,28377.405733397973,0.46625587924308154,0.8584569949320012,33255.0,0,0.8,0.4,45.0,6.0
2014,1970.0,218,41.98230972502362,4.042440064339878,1.798283631628667,30859.547831886794,0.3613309673960222,0.811218627926571,33255.0,0,0.8,0.30000000000000004,40.0,5.0
2014,1975.0,220,37.15081403883366,4.137956228731569,1.6736705144458535,24904.322720859986,0.3868452658971109,0.7335457396410224,27712.5,0,0.7000000000000001,0.30000000000000004,35.0,4.0
2014,1980.0,243,31.854929210559437,3.7998606749071406,1.8128477639200695,22397.268018598144,0.33693256489885764,0.6556826197800654,24017.5,0,0.6000000000000001,0.30000000000000004,30.0,3.0
2014,1985.0,210,26.924846442154507,3.8221460955941713,1.753211592120894,15250.78054099947,0.17974479161870385,0.4029922676219332,20322.5,0,0.4,0.1,25.0,2.0
2014,1990.0,132,22.073869627484616,4.002998064241987,1.8681048456901848,5400.461498284573,0.2724146613997261,0.06860530995735038,5542.5,0,0.0,0.2,20.0,1.0
2016,1930.0,66,83.85565042241412,4.516778903156469,1.7622633764465432,1197.4783925959155,0.49066129540324416,0.9865461123571336,19965.0,0,0.9,0.4,80.0,14.0
2016,1935.0,111,78.92154650232271,4.562537910643109,1.762630557778471,1125.2396380126108,0.5198281664085913,0.9689226748838662,10980.75,0,0.9,0.5,75.0,13.0
2016,1940.0,114,73.9583104587119,4.479198983753843,1.8506217642956053,3979.3822280386385,0.552314805935533,0.9565999153128202,23595.0,0,0.9,0.5,70.0,12.0
2016,1945.0,186,68.69368157181242,4.117585375556465,1.8047242360203077,10569.538086050834,0.5473529886560424,0.9381333391589853,17242.5,0,0.9,0.5,65.0,11.0
2016,1950.0,216,63.8590518564734,4.121594036867836,1.7170777940078796,17844.634780912656,0.5163141942756629,0.9272976769715733,25410.0,0,0.9,0.5,60.0,10.0
2016,1955.0,295,58.79035029222201,4.038053511606355,1.8059852127616978,30883.63342147326,0.5277402926224105,0.8730824010622987,32670.0,0,0.8,0.5,55.0,9.0
2016,1960.0,266,53.795748024289324,4.315824737832144,1.8756596912574603,29173.659029673345,0.48965546503745055,0.8911697981286644,27225.0,0,0.8,0.4,50.0,8.0
2016,1965.0,232,48.909452473811974,4.223157676748019,1.8165209119451804,30389.614696306908,0.3953014415314246,0.8900242523653946,32670.0,0,0.8,0.30000000000000004,45.0,7.0
2016,1970.0,206,43.82668524435865,4.168719382493869,1.8535298908479214,32915.13173522609,0.40423126770361517,0.8202259132835027,32670.0,0,0.8,0.4,40.0,6.0
2016,1975.0,216,38.84319638255442,4.049042412011421,1.91170147232541,28792.433393525494,0.269059313377484,0.7441327258300947,27225.0,0,0.7000000000000001,0.2,35.0,5.0
2016,1980.0,243,34.095527492920404,3.8148101634267735,1.8210141538030467,25905.106190283474,0.3778867507465645,0.6829395948464207,27225.0,0,0.6000000000000001,0.30000000000000004,30.0,4.0
2016,1985.0,259,29.04967657224965,3.9135016890662118,1.830073777988952,18988.460493521183,0.24591766909231302,0.5028690692544732,23595.0,0,0.5,0.2,25.0,3.0
2016,1990.0,213,23.963359072691187,3.744639225824753,1.868040363692218,9928.860943380869,0.24631982559788393,0.19584003402968123,13612.5,0,0.1,0.2,20.0,2.0
2016,1995.0,92,19.88762016052704,3.788623535111965,1.892908246864292,3978.8739237359177,0.5173038514360889,0.027164568010537845,4719.0,0,0.0,0.5,15.0,1.0
2018,1940.0,104,75.85471366180755,4.499954526942057,1.6744181816459724,5325.449617464758,0.5988409105977395,0.9418636376552053,11391.25,1,0.9,0.5,75.0,12.0
2018,1945.0,154,70.68646766526729,4.191097096569285,1.7439747738247118,11034.030411800868,0.645640440362416,0.9591843842329252,22782.5,1,0.9,0.6000000000000001,70.0,11.0
2018,1950.0,168,65.95113286199216,4.236208151434274,1.7557050725120804,14288.96509032354,0.5863241309915236,0.9332237432753957,26287.5,1,0.9,0.5,65.0,10.0
2018,1955.0,185,60.850451221848665,4.299048739031562,1.8127399825163808,26115.514829538886,0.5110256592226388,0.9115669122869303,31545.0,1,0.9,0.5,60.0,9.0
2018,1960.0,199,56.05712804107913,4.321050150105074,1.7728480404221887,41947.0893671115,0.4936515576552444,0.8845266335289658,38555.0,1,0.8,0.4,55.0,8.0
2018,1965.0,182,51.199081402426586,4.235660147307387,1.8290623754587272,32608.500275554357,0.4932950426513557,0.8901262598170905,31545.0,1,0.8,0.4,50.0,7.0
2018,1970.0,171,45.97834954553556,4.055104404182038,1.8308992999968048,37595.783767718276,0.5491998183320793,0.9148859112591889,38555.0,1,0.9,0.5,45.0,6.0
2018,1975.0,204,40.91268145733417,4.095470215629644,1.7403942319386327,26881.739579406927,0.3899888333948204,0.7741612863994259,31545.0,1,0.7000000000000001,0.30000000000000004,40.0,5.0
2018,1980.0,218,35.82827859544462,3.770654324968468,1.7315090767320103,29582.69631107386,0.2913171506714293,0.7826125394625537,31545.0,1,0.7000000000000001,0.2,35.0,4.0
2018,1985.0,206,30.87711980563049,3.7500120055729598,1.8497831314536755,20092.27857998273,0.30153351556093455,0.4583147532799442,22782.5,1,0.4,0.30000000000000004,30.0,3.0
2018,1990.0,184,25.937569205875565,3.8082936456652927,1.8880391211253433,12058.095930082709,0.13393536175127613,0.3071544204961756,19277.5,1,0.30000000000000004,0.1,25.0,2.0
2018,1995.0,128,21.089364105365732,3.710909370304507,2.017085281539843,5385.798521021254,0.19709043005961657,0.08146404442464153,5257.5,1,0.0,0.1,20.0,1.0
